center_id,descripcio_servei,nom,adreça,titularitat,temps_mitja_espera,places_publiques,places_privades,places_totals
9921,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Sant Cugat del Vallès,"C. Santa Rosa, s/n 08190 Sant Cugat del Vallès,Vallès Occidental",Generalitat de Catalunya,1 any i 9 mesos,68,,
9923,Residència assistida per a gent gran - temporal o permanent,Residència 3a Edat Vila Valldoreix (servei de residència assistida),"C. Joan Borràs, 64 (Valldoreix) 08190 Sant Cugat del Vallès,Vallès Occidental","Vila Valldoreix, SL",6 mesos,78,30,108
9924,Residència assistida per a gent gran - temporal o permanent,Llar d'avis Mira-sol,"C. Pompeu i Fabra, 193-195 08195 Sant Cugat del Vallès,Vallès Occidental","Sogelta, SL",1 any i 3 mesos,8,17,25
9926,Residència assistida per a gent gran - temporal o permanent,Colisée Jardins de Valldoreix,"Rbl. Mossèn Jacint Verdaguer, 199 08197 Sant Cugat del Vallès,Vallès Occidental","La Saleta Care, SL",3 anys i 9 mesos,35,103,138
9927,Residència assistida per a gent gran - temporal o permanent,Residència Go-ya (servei de residència assistida),"Pça. de l'Església, 7 08798 Sant Cugat Sesgarrigues,Alt Penedès","Llar Alt Penedès, SL",,,21,
9928,Residència assistida per a gent gran - temporal o permanent,Residència assistida Can Serra,"C. Masia de Can Serra, s/n 08635 Sant Esteve Sesrovires,Baix Llobregat",Ajuntament Sant Esteve Sesrovires,9 mesos,80,22,102
9929,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Emi-Rosa,"C. Joan XXIII, 18 08105 Sant Fost de Campsentelles,Vallès Oriental","Residencial Si-Dis-Pus, SL",10 mesos,41,26,67
9930,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Gaudí,"C. Antoni Gaudí, 90 08105 Sant Fost de Campsentelles,Vallès Oriental","Busquets Bandrés, S.L.",3 mesos,23,1,24
9931,Residència assistida per a gent gran - temporal o permanent,Llar d'Avis Cal Garret,"C. Sant Jaume, 84 08105 Sant Fost de Campsentelles,Vallès Oriental","Llar d'Avis Cal Garret, SL",,,39,
9932,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica la Llar,"C. Prat de la Riba, 19 08105 Sant Fost de Campsentelles,Vallès Oriental","Geriplus, SL",4 mesos,23,2,25
9933,Residència assistida per a gent gran - temporal o permanent,Residència Sant Fost,"C. Ocells, 14 bis 08105 Sant Fost de Campsentelles,Vallès Oriental","Ribelfill, SL",3 mesos,25,,
9934,Residència assistida per a gent gran - temporal o permanent,"El Racó, Residència per a gent gran","C. Montseny, 6 08105 Sant Fost de Campsentelles,Vallès Oriental","Bel Edad de Sant Fost, Societat Limitada",10 mesos,76,26,102
9935,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Benestar,"C. Mossen Francesc, 2 08105 Sant Fost de Campsentelles,Vallès Oriental","Residència lo Millor, SL",4 mesos,25,,
9936,Residència assistida per a gent gran - temporal o permanent,Residència per a gent gran Els Pinets (servei de residència assistida),"Av. Catalunya, 36 08182 Sant Feliu de Codines,Vallès Oriental","Chacón 2008, SL",2 mesos,42,13,55
9937,Residència assistida per a gent gran - temporal o permanent,Residència Agustí de Santacruz (servei de residència assistida),"C. Pont de Terme, 5 08182 Sant Feliu de Codines,Vallès Oriental",Fundació Privada Agustí de Santacruz de Sant Feliu de Codines,,,34,
9938,Residència assistida per a gent gran - temporal o permanent,Residencia Santa Teresa (servei de residència assistida),"C. Armenteres, 37-39 08980 Sant Feliu de Llobregat,Baix Llobregat",Hermanas Misioneras del Evangelio de Sant Feliu de Llobregat,,,26,
9940,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Can Falguera,"C. Jaume Ribes, 26-28 08980 Sant Feliu de Llobregat,Baix Llobregat",Generalitat de Catalunya,1 any i 10 mesos,81,,
9941,Residència assistida per a gent gran - temporal o permanent,Residència El Palauet de Sant Feliu,"C. Laureà Miró, 309 08980 Sant Feliu de Llobregat,Baix Llobregat","Vima Residencial, SL",2 anys i 4 mesos,32,31,63
9942,Residència assistida per a gent gran - temporal o permanent,Residència Municipal d'avis de Sant Fruitós de Bages el Lledoner,"C. Jacint Verdaguer, 1 08272 Sant Fruitós de Bages,Bages",Ajuntament de Sant Fruitós de Bages,4 anys,17,54,71
9943,Residència assistida per a gent gran - temporal o permanent,Hospital de Sant Pere,"Av. Santa Maria, 18-20 08339 Vilassar de Dalt,Maresme",Patronat Hospital de Sant Pere de Vilassar de Dalt,2 anys i 5 mesos,25,40,65
9944,Residència assistida per a gent gran - temporal o permanent,Residència d'avis Fundació Gallifa (servei de residència assistida),"C. de la Vinya, 5 08512 Sant Hipòlit de Voltregà,Osona",Ajuntament de Sant Hipòlit de Voltregà,3 anys i 3 mesos,18,24,42
9945,Residència assistida per a gent gran - temporal o permanent,Residencia de ancianos San Rafael,"Psg. Canal, 1, loc 08970 Sant Joan Despí,Baix Llobregat","Alvis Ortega, SL",,,19,
9946,Residència assistida per a gent gran - temporal o permanent,Residència Sophos Sant Joan Despí,"C. Maria Tarrida, 1 08970 Sant Joan Despí,Baix Llobregat","Sophos Gestió, SL",2 anys i 9 mesos,65,52,117
9947,Residència assistida per a gent gran - temporal o permanent,Residència d'Avis l'Atzavara (servei de residència assistida),"Psg. Gallifa, s/n 08250 Sant Joan de Vilatorrada,Bages",Patronat Municipal Assistencial de Sant Joan de Vilatorrada,1 any i 5 mesos,43,9,52
9948,Residència assistida per a gent gran - temporal o permanent,Residència Vida als anys,"C. Sant Pau, 17 08340 Vilassar de Mar,Maresme",Vlad Alexandru Tipau,,,17,
9950,Residència assistida per a gent gran - temporal o permanent,Residència Vida per l'Avi,"C. Colón, 11 08340 Vilassar de Mar,Maresme","Vida per l'Avi, SL",1 any i 2 mesos,8,17,25
9951,Residència assistida per a gent gran - temporal o permanent,Residència - Casa Pairal Fundació Privada (servei de residència assistida),"C. Rosari, 59 08340 Vilassar de Mar,Maresme",Casa Pairal Fundació Privada,1 any i 10 mesos,16,34,50
9953,Residència assistida per a gent gran - temporal o permanent,Residència La Bona Mar,"C. Sant Pere, 14-15 08340 Vilassar de Mar,Maresme",Black Dove SL,,,24,
9954,Residència assistida per a gent gran - temporal o permanent,Residència Qüida'm,"C. Creu del Padró, 17 08960 Sant Just Desvern,Baix Llobregat","Residencia Qüida'm, SL",5 mesos,23,2,25
9956,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Cral Sant Just,"C. La Plana, 6 08960 Sant Just Desvern,Baix Llobregat","Cral Recursos asistenciales, SL",,,27,
9957,Residència assistida per a gent gran - temporal o permanent,Vitalia Sant Just Centre per la Gent Gran de Sant Just Desvern (Residència),"C. Parlament Català, 5 08960 Sant Just Desvern,Baix Llobregat","Vitalia Suite, SL",1 any,105,85,190
9958,Residència assistida per a gent gran - temporal o permanent,Llar Sant Llorenç,"C. Cami Can Farraguet, s/n 08791 Sant Llorenç d'Hortons,Alt Penedès","Llar Sant Llorenç, SL",7 mesos,30,2,32
9959,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Sant Llorenç Savall,"Ctr. Sabadell a Calders, Km 18,5 08212 Sant Llorenç Savall,Vallès Occidental",Generalitat de Catalunya,7 mesos,101,,
9960,Residència assistida per a gent gran - temporal o permanent,Llar Carme,"C. Anselm Clavé, 21 08338 Premià de Dalt,Maresme","LLar Carme,SL",,,25,
9961,Residència assistida per a gent gran - temporal o permanent,Residència assistida Sant Camil,"Rda. Sant Camil, s/n 08810 Sant Pere de Ribes,Garraf",Consorci Sanitari de l'Alt Penedès i Garraf,2 anys i 3 mesos,32,32,64
9962,Residència assistida per a gent gran - temporal o permanent,Residència Redós de Sant Josep (servei de residència assistida),"Av. Josep i Pere Jacas, 15 08810 Sant Pere de Ribes,Garraf",Fundació Redós de Sant Josep i Sant Pere,2 anys i 2 mesos,67,46,113
9963,Residència assistida per a gent gran - temporal o permanent,Residencia Santa Teresa I,"C. Vilanoveta, 10 08810 Sant Pere de Ribes,Garraf","Residència Geriàtrica Santa Teresa, S.L",,,24,
9964,Residència assistida per a gent gran - temporal o permanent,Residència Rius i Virgili,"Av. Santiago Rusiñol, 37 08810 Sant Pere de Ribes,Garraf",Residència Rius i Virgili SL,2 anys i 2 mesos,4,22,26
9965,Residència assistida per a gent gran - temporal o permanent,Residència per a gent gran-Ajuntament Sant Pere de Torelló,"C. Badrena, 10 08572 Sant Pere de Torelló,Osona",Ajuntament de Sant Pere de Torelló,,,23,
9966,Residència assistida per a gent gran - temporal o permanent,Llar d'Avis Sant Pol,"C. Antoni Sauleda, 32, bxs 08395 Sant Pol de Mar,Maresme","Cusan Sant Pol, SL",1 any i 4 mesos,26,19,45
9967,Residència assistida per a gent gran - temporal o permanent,Residència assistida municipal de Sant Quirze de Besora,"C. Els Patis, 20 08580 Sant Quirze de Besora,Osona",Ajuntament de Sant Quirze de Besora,7 mesos,39,6,45
9968,Residència assistida per a gent gran - temporal o permanent,Residencia Virgen del Carmen,"Psg. de l'Estació, s/n (Les Fonts) 08192 Sant Quirze del Vallès,Vallès Occidental","Proteccions Patrimonials Verge del Carme, SL",7 mesos,36,4,40
9969,Residència assistida per a gent gran - temporal o permanent,Residència Assís (servei de residència assistida),"C. Can Ponsich, s/n 08192 Sant Quirze del Vallès,Vallès Occidental",Fundació Privada i Benèfica Assís,3 anys i 9 mesos,30,70,100
9970,Residència assistida per a gent gran - temporal o permanent,Llar d'avis Sant Quirze (servei de residència assistida),"Av. Antoni Gaudí, 43 08192 Sant Quirze del Vallès,Vallès Occidental","Llar d'avis Sant Quirze, SL",4 anys,22,64,86
9971,Residència assistida per a gent gran - temporal o permanent,Casa dels Avis (servei de residència assistida),"C. Torras i Bages, 16-18 08770 Sant Sadurní d'Anoia,Alt Penedès",Ajuntament de Sant Sadurní d'Anoia,1 any i 5 mesos,55,22,77
9972,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica María de la Salud,"Av. dels Cirerers, 6 08690 Santa Coloma de Cervelló,Baix Llobregat","Residencia Geriátrica María de la Salud, SL",2 anys i 7 mesos,50,70,120
9973,Residència assistida per a gent gran - temporal o permanent,Residencial Colònia Güell (servei de residència assistida),"C. Joaquim Bosch i Folguera, 4 08690 Santa Coloma de Cervelló,Baix Llobregat","Residencial Colònia Güell, SL",,,67,
9974,Residència assistida per a gent gran - temporal o permanent,Centre per a gent gran Orblanc,"C. Roma, 67 08921 Santa Coloma de Gramenet,Barcelonès","Centre per a la tercera edat Orblanc, SL",,,38,
9975,Residència assistida per a gent gran - temporal o permanent,Centre Residencial Lantus Olimpo,"C. Mare de Déu dels Àngels, 2-4 08921 Santa Coloma de Gramenet,Barcelonès","Lantus, SL",3 anys i 8 mesos,23,116,139
9976,Residència assistida per a gent gran - temporal o permanent,Residència d'Avis Bet-San (servei de residència assistida),"C. Monturiol, 32-34 08923 Santa Coloma de Gramenet,Barcelonès","Bet-San, Fundació Privada",1 any i 2 mesos,55,8,63
9977,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Santa Coloma de Gramenet,"Av. Ramon Berenguer, 68 08924 Santa Coloma de Gramenet,Barcelonès",Generalitat de Catalunya,2 anys i 7 mesos,165,,
9978,Residència assistida per a gent gran - temporal o permanent,Residencia de Ancianos Entidad Evangélica Betania,"C. València, 11 08924 Santa Coloma de Gramenet,Barcelonès",Entidad Evangélica Betania,4 anys,13,35,48
9979,Residència assistida per a gent gran - temporal o permanent,Residència Moll de la Fusta 2,"C. Anselm del Riu, 86-92 08924 Santa Coloma de Gramenet,Barcelonès","Residència Moll de la Fusta, SL",,7,28,35
9980,Residència assistida per a gent gran - temporal o permanent,Residència Santa Eulàlia,"C. Dr. Puigvert, 3 (Urb. Dr. Vázquez) 08187 Santa Eulàlia de Ronçana,Vallès Oriental","Llar d'avis Santa Eulàlia 3, SL",9 mesos,21,4,25
9981,Residència assistida per a gent gran - temporal o permanent,Residència la Vall,"C. de la Creu, 10 08187 Santa Eulàlia de Ronçana,Vallès Oriental","Teneliva, SL",,,25,
9982,Residència assistida per a gent gran - temporal o permanent,Residència Espitlles,"C. Masia Espitlles, s/n 08730 Santa Margarida i els Monjos,Alt Penedès","Residència Espitlles, SL",,,40,
9983,Residència assistida per a gent gran - temporal o permanent,Residència Sophos Barbera,"C. Marqueses de Barberà, 79-95 08210 Barberà del Vallès,Vallès Occidental","Sophos Gestió, SL",1 any i 1 mes,86,17,103
9984,Residència assistida per a gent gran - temporal o permanent,Residència Santa Maria,"Rda. Santa Maria, 117, bxs 08210 Barberà del Vallès,Vallès Occidental","Neolatur Global, SL",,,19,
9985,Residència assistida per a gent gran - temporal o permanent,Residència Ballesol Barberà,"C. Abat Oliva, 24 08210 Barberà del Vallès,Vallès Occidental","Intercentros Ballesol, SA",2 anys,66,98,164
9986,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica  La Romànica,"C. Àngel Guimerà, 30 08210 Barberà del Vallès,Vallès Occidental","Vallès Benestar, SL",,,25,
9987,Residència assistida per a gent gran - temporal o permanent,Casal de la Santa Creu (servei de residència assistida),"C. Gorgues, 5 08511 Esquirol, l',Osona",Casal de la Santa Creu - Germanes Hospitalàries de la Santa Creu,1 any i 9 mesos,29,29,58
9988,Residència assistida per a gent gran - temporal o permanent,Residència Cantonigròs,"Ctr. C-153, Km 25 08511 Esquirol, l',Osona","Residència Cantonigròs, SL",,,52,
9989,Residència assistida per a gent gran - temporal o permanent,Llar Residencial per a la Gent Gran Les Palmeres,"C. Josep Anselm Clavé, 1-3 08106 Santa Maria de Martorelles,Vallès Oriental","Llar Residencial per a la Gent Gran Les Palmeres, S.L.",3 mesos,25,1,26
9990,Residència assistida per a gent gran - temporal o permanent,Residència la Florida,"Pça. Alta, 3 08130 Santa Perpètua de Mogoda,Vallès Occidental","D. Masia 2, SL",1 any i 7 mesos,31,9,40
9992,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Sant Vicenç de Castellet,"C. Poeta Maragall, 20-22 08295 Sant Vicenç de Castellet,Bages",Generalitat de Catalunya,6 mesos,60,,
9993,Residència assistida per a gent gran - temporal o permanent,Residència Sophos,"C. Santander, 30 08620 Sant Vicenç dels Horts,Baix Llobregat","Sophos Gestió, SL",7 mesos,50,2,52
9994,Residència assistida per a gent gran - temporal o permanent,Residència Primitiva Barba,"C. Onze de setembre, 1 08620 Sant Vicenç dels Horts,Baix Llobregat","Primibarba, SL",8 mesos,56,18,74
9995,Residència assistida per a gent gran - temporal o permanent,Centre Residencial Especialitzat en Demències Vora Balís,"C. Montnegre, 2-4 08394 Sant Vicenç de Montalt,Maresme","Vima Residencial, SL",1 any i 4 mesos,38,27,65
9996,Residència assistida per a gent gran - temporal o permanent,Xanel Centre Geriàtric,"C. Palmeres, 9 08394 Sant Vicenç de Montalt,Maresme","Xanel Centre Geriàtric, SL",8 mesos,46,4,50
9997,Residència assistida per a gent gran - temporal o permanent,Residència CIM Bellaterra,"C. Camí antic St. Cugat a Sabadell, 103 (Bellaterra) 08193 Cerdanyola del Vallès,Vallès Occidental","Bellacresta, SL",,,47,
9999,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica l'Olivera,"C. Sebastià Garriga, 17 08290 Cerdanyola del Vallès,Vallès Occidental","Solucions a les Families, SL",,,21,
10000,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Cerdanyola,"Av. de Lesseps, 4 08290 Cerdanyola del Vallès,Vallès Occidental",Generalitat de Catalunya,1 any i 8 mesos,90,,
10001,Residència assistida per a gent gran - temporal o permanent,Residència El Meu Avi,"Rda. Cerdanyola, 50 08290 Cerdanyola del Vallès,Vallès Occidental","Essen Desarrollo Empresarial, SL",,,28,
10002,Residència assistida per a gent gran - temporal o permanent,Residència Nostra Senyora del Remei,"Psg. Anselm Clavé, 17, 1er 08181 Sentmenat,Vallès Occidental","Residència Nostra Senyora del Remei, SL",,,27,
10004,Residència assistida per a gent gran - temporal o permanent,Hospital de Sant Joan Baptista,"C. Vidal i Barraquer, 2 08870 Sitges,Garraf",Patronat de l'Hospital de Sant Joan Baptista,1 any i 5 mesos,84,24,108
10005,Residència assistida per a gent gran - temporal o permanent,Las Magnolias,"c. Camí Capellans, 9-11 08870 Sitges,Garraf","Las Magnolias, SL",1 any i 3 mesos,42,43,85
10006,Residència assistida per a gent gran - temporal o permanent,Residència Sitges Park,"C. Lola Anglada, 2-4 08870 Sitges,Garraf","Residència Sitges Park, SL",2 anys i 3 mesos,26,139,165
10007,Residència assistida per a gent gran - temporal o permanent,Casa Família El Cenacle,"C. Camí de la Creu, s/n (Ordal) 08739 Subirats,Alt Penedès",Fundació Mossèn Josep Raventós,1 any,49,26,75
10008,Residència assistida per a gent gran - temporal o permanent,Residència Bell Repòs de Súria (servei de residència assistida),"Av. Generalitat, s/n 08260 Súria,Bages",Fundació Privada Bell Repòs de Súria,11 mesos,63,31,94
10009,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Vilademany,"C. Jaume Balmes, 19 08552 Taradell,Osona",Fundació Vilademany,3 anys i 10 mesos,14,58,72
10010,Residència assistida per a gent gran - temporal o permanent,Residència Catalunya,"C. Sant Antoni, 48-50 08221 Terrassa,Vallès Occidental","Residència Geriàtrica Catalunya, S.L.",10 mesos,37,13,50
10012,Residència assistida per a gent gran - temporal o permanent,Residència Wagner,"C. Wagner, 132 08221 Terrassa,Vallès Occidental","Concager, SA",1 any i 2 mesos,24,10,34
10014,Residència assistida per a gent gran - temporal o permanent,Residència Sant Josep Oriol - Terrassa (servei de residència assistida),"C. Església, 9 08221 Terrassa,Vallès Occidental",Hermanas Franciscanas Misioneras de la Nativitat de Nuestra Señora (Sant Josep Oriol),3 anys i 3 mesos,26,32,58
10015,Residència assistida per a gent gran - temporal o permanent,Residència Egara Llar I,"C. Sant Jaume, 24 08221 Terrassa,Vallès Occidental","Hicamu, SL",3 mesos,22,,
10016,Residència assistida per a gent gran - temporal o permanent,Residència Ca n'Arnaus,"C. Sant Francesc, 43 08221 Terrassa,Vallès Occidental","Serveis assistencials Ca n'Arnaus, SL",3 anys i 2 mesos,15,21,36
10017,Residència assistida per a gent gran - temporal o permanent,Residencia geriàtrica Sagrado Corazón,"C. Sant Antoni, 86 08221 Terrassa,Vallès Occidental",Dolores Navajas Reinoso,,,24,
10018,Residència assistida per a gent gran - temporal o permanent,Residència Egara Llar II,"C. Sant Jaume, 20 08221 Terrassa,Vallès Occidental","Hicamu, SL",11 mesos,34,9,43
10019,Residència assistida per a gent gran - temporal o permanent,Llar Residèncial Sant Llàtzer,"Pça. Doctor Robert, 6 08221 Terrassa,Vallès Occidental",Consorci Sanitari de Terrassa,3 anys i 2 mesos,40,31,71
10020,Residència assistida per a gent gran - temporal o permanent,Casa Vapor Gran (residència assistida),"C. Portal Nou, 42 08221 Terrassa,Vallès Occidental","Fundació Vallparadís, Fundació Privada Catalana",3 anys i 6 mesos,30,101,131
10021,Residència assistida per a gent gran - temporal o permanent,Residencia Montcau Matadepera,"C. Major de Sant Pere, 65 08222 Terrassa,Vallès Occidental","Residencia Montcau Matadepera, SL",,,22,
10022,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Vellsolà,"C. Violinista Vellsolà, 3, bxs 08222 Terrassa,Vallès Occidental","Geriàtrica Vellsolà, S.L.",1 any i 10 mesos,15,4,19
10023,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Vellsolà 2,"C. Doctor Pearson, 95, bxs 08222 Terrassa,Vallès Occidental","Geriàtrica Vellsolà, S.L.",10 mesos,12,1,13
10024,Residència assistida per a gent gran - temporal o permanent,Residència Bon Repòs Terrassa,"C. Lleó XIII, 52 08222 Terrassa,Vallès Occidental","Interavis Comunicació i Qualitat, SL",1 any i 5 mesos,39,10,49
10026,Residència assistida per a gent gran - temporal o permanent,Llar La Matinada,"C. Juan de la Cierva, 6 08224 Terrassa,Vallès Occidental","Llar La Matinada, S.L.",1 any i 2 mesos,16,9,25
10028,Residència assistida per a gent gran - temporal o permanent,Geriàtric residencial Lavoisier,"C. Lavoisier, 60 08224 Terrassa,Vallès Occidental","Troma-Lavoisier, SL",,,29,
10029,Residència assistida per a gent gran - temporal o permanent,Residencia San José. Terrassa (servei de residència assistida),"C. Concili Egarenc, 22 08224 Terrassa,Vallès Occidental",Congregación Hijas de San José - Residencia San José,,,60,
10030,Residència assistida per a gent gran - temporal o permanent,Residència assistida per a gent gran La Llar Fundació,"Av. Abat Marcet, 78 08225 Terrassa,Vallès Occidental",Fundació especial LaFACT,2 anys i 7 mesos,35,129,164
10031,Residència assistida per a gent gran - temporal o permanent,Residència Els Til·lers,"C. Camí Can Carbonell, 7-9 08225 Terrassa,Vallès Occidental","Residència 3a Edat Els Til·lers, SL",,,42,
10033,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Terrassa,"Ctr. Terrassa a Castellar, s/n (Finca Mossèn Homs) 08227 Terrassa,Vallès Occidental",Generalitat de Catalunya,3 anys,100,,
10035,Residència assistida per a gent gran - temporal o permanent,Residència Centre Tot Avis,"C. Mura, 78 08227 Terrassa,Vallès Occidental","Grup et Cuidem, SL",,,24,
10036,Residència assistida per a gent gran - temporal o permanent,Centre Geriàtric Sant Pere,"C. Gerani, 8 (Les Fonts) 08228 Terrassa,Vallès Occidental","Centre Geriàtric Les Fonts, S.L.",1 any i 4 mesos,56,24,80
10037,Residència assistida per a gent gran - temporal o permanent,Residència la Llar de l'Avia Maria,"Ctr. de Rubí, 431 (Les Fonts) 08228 Terrassa,Vallès Occidental","La Llar de l'Avia Maria, SL",,,26,
10038,Residència assistida per a gent gran - temporal o permanent,Residència Sant Jordi,"Ctr. de Rubí, 423 08228 Terrassa,Vallès Occidental","Residència Sant Jordi de les Fonts, SL",,,29,
10039,Residència assistida per a gent gran - temporal o permanent,Residència-llar Roser,"C. Europa, 73 08228 Terrassa,Vallès Occidental","Residència-llar Roser, SL",,,20,
10040,Residència assistida per a gent gran - temporal o permanent,Residència Amavir Teià,"Av. Kennedy, 74 08329 Teià,Maresme","Planiger, SA",1 any,126,54,180
10041,Residència assistida per a gent gran - temporal o permanent,Residència Municipal per a Gent Gran Sant Cebrià,"C. Camí dels Francesos, 6 08391 Tiana,Maresme",Ajuntament de Tiana,1 any i 10 mesos,32,64,96
10042,Residència assistida per a gent gran - temporal o permanent,Residència Casal dels Avis,"C. Barcelona, 23 08551 Tona,Osona",Ajuntament de Tona,4 mesos,14,7,21
10043,Residència assistida per a gent gran - temporal o permanent,Residència Hotel Prudenci (servei de residència assistida),"Ctr. de Manresa, 55 08551 Tona,Osona","Vila-Tona, S.L.",3 mesos,68,27,95
10044,Residència assistida per a gent gran - temporal o permanent,Lantus Tona,"C. Dr. Bayès, 49 08551 Tona,Osona","Grup Lantus, SL",4 mesos,57,11,68
10045,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Can Comte,"C. Amadeu Vives, 40 08399 Tordera,Maresme",Ajuntament de Tordera,1 any i 3 mesos,30,9,39
10046,Residència assistida per a gent gran - temporal o permanent,Residència assistida l'Albert-Tordera,"C. Camí Ral, 109 08490 Tordera,Maresme","Vitalia Suite, SL",3 mesos,100,38,138
10047,Residència assistida per a gent gran - temporal o permanent,Cals Avis - Residència Rocaprevera (servei de residència assistida),"C. Pujada de Rocaprevera, s/n 08570 Torelló,Osona",Fundació d'Ancians de Sant Feliu de Torelló,2 anys i 7 mesos,33,32,65
10048,Residència assistida per a gent gran - temporal o permanent,Residencia 3a Edat Can Tarrida,"Av. Dolça de Provença, 35 (bústia 75) 08629 Torrelles de Llobregat,Baix Llobregat","Residència 3a Edat Can Tarrida, SL",8 mesos,35,25,60
10052,Residència assistida per a gent gran - temporal o permanent,Residència el Serrat,"C. El Serrat, 4 08233 Vacarisses,Vallès Occidental","Residència el Serrat, SL",1 any i 7 mesos,22,13,35
10053,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica La Masia (servei de residència assistida),"Pge. L'Onyar, 1 (Ventaiol) 08299 Vacarisses,Vallès Occidental","Masia Ventayol, SL",4 mesos,35,,
10055,Residència assistida per a gent gran - temporal o permanent,Habitaciones Baix Llobregat,"C. del Carme, 39 (Urb. La Soleia) 08759 Vallirana,Baix Llobregat","Habitaciones Baix Llobregat, SL",,,25,
10056,Residència assistida per a gent gran - temporal o permanent,Alexia geriàtric,"C. Xile, 4 (Urbanització la Solana) 08759 Vallirana,Baix Llobregat","G.R. Gerocat, S.L.",7 mesos,22,3,25
10057,Residència assistida per a gent gran - temporal o permanent,Residència A. Barcino,"C. Barcino, 34 (Urb. Selva Negra) 08759 Vallirana,Baix Llobregat","Alex Augusta, S.L.",9 mesos,27,14,41
10058,Residència assistida per a gent gran - temporal o permanent,Residencia Tercera Edad Santa Fátima,"C. Països Catalans, 165 08759 Vallirana,Baix Llobregat",Fundación Benéfica Nuestra Señora de Fátima,2 mesos,50,,
10059,Residència assistida per a gent gran - temporal o permanent,Residencia Fundación Ntra. Sra. de Fátima,"Av. Països Catalans, 163 08759 Vallirana,Baix Llobregat",Fundación Benéfica Nuestra Señora de Fátima,2 mesos,46,4,50
10060,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica l'Edat d'Or,"C. Major, 584 08759 Vallirana,Baix Llobregat","La Caridad del Cobre, SL",2 mesos,16,1,17
10061,Residència assistida per a gent gran - temporal o permanent,Residència Fàtima,"Av. Països Catalans, 161 08759 Vallirana,Baix Llobregat",Fundación Benéfica Nuestra Señora de Fátima,,,50,
10062,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica El Petit Hostalet,"C. Roger de Lluria, 7 08759 Vallirana,Baix Llobregat","Residència Geriàtrica El Petit Hostalet, SL",,,19,
10064,Residència assistida per a gent gran - temporal o permanent,Residència El Nadal (servei de residència assistida),"C. La Laura, 83 08500 Vic,Osona",Fundació Privada Hospital de la Santa Creu De Vic,1 any i 2 mesos,130,14,144
10065,Residència assistida per a gent gran - temporal o permanent,Residència Saits (servei de residència assistida),"Rbl. Hospital, 7 08500 Vic,Osona",Fundació privada de gestió Claraeulàlies Alfredo Rubio de Castarlenas,,,52,
10066,Residència assistida per a gent gran - temporal o permanent,Residència Sant Miquel,"C. Eucaliptus, 19 08232 Viladecavalls,Vallès Occidental","Residències 88, S.L.",2 anys i 7 mesos,39,39,78
10067,Residència assistida per a gent gran - temporal o permanent,Residència del Carmen,"c. Gardènies, 6 BIS 08830 Viladecans,Baix Llobregat","Residència Sant Boi, SL",,,19,
10069,Residència assistida per a gent gran - temporal o permanent,Residencial Balneàric Talaia Blanca,"C. Jaume Abril, 43 08840 Viladecans,Baix Llobregat","Residencial Balneànic Talaia Blanca, SL",,5,20,25
10070,Residència assistida per a gent gran - temporal o permanent,Residencia asistida Albarrosa II,"Av. Central d'Albarrosa, 57 08840 Viladecans,Baix Llobregat","Residencia Albarrosa, SL",2 anys i 7 mesos,6,47,53
10071,Residència assistida per a gent gran - temporal o permanent,Tres Magnolias Residencial (servei de residència assistida),"Psg. del Tamariu, 11 08840 Viladecans,Baix Llobregat","Tres Magnòlies Serveis Gent Gran, SL",3 anys i 6 mesos,17,23,40
10072,Residència assistida per a gent gran - temporal o permanent,Centre Social i Sanitari Frederica Montseny,"C. Eslida, 6-8 08840 Viladecans,Baix Llobregat","CSC Atenció Social, SL",10 mesos,68,38,106
10073,Residència assistida per a gent gran - temporal o permanent,Residència Amavir Vilanova,"C. dels Fusters, 2 08788 Vilanova del Camí,Anoia","Planiger, SA",8 mesos,102,78,180
10074,Residència assistida per a gent gran - temporal o permanent,Residència de la Fundació Privada Asil Inglada Via (servei de residència assistida),"C. Hermenegild Clascar, 15 08720 Vilafranca del Penedès,Alt Penedès",Fundació Privada Asil Inglada Via,5 anys i 10 mesos,10,59,69
